Date,Team,name_clean,Status,InjuryCategory
2012-03-26,Clippers,Maurice Williams,Relinquished,Ankle/Foot
2012-03-26,Knicks,Amare Stoudemire,Relinquished,Back
2012-03-27,Spurs,Tiago Splitter,Relinquished,Back
2012-03-27,Warriors,Stephen Curry,Relinquished,Ankle/Foot
2012-03-28,Kings,John Salmons,Relinquished,Back
2012-03-28,Nuggets,Danilo Gallinari,Relinquished,Arm/Hand
2012-03-28,Raptors,Jerryd Bayless,Relinquished,Muscular
2012-03-30,Bucks,Carlos Delfino,Relinquished,Muscular
2012-03-30,Cavaliers,Daniel Gibson,Relinquished,Ankle/Foot
2012-03-31,Bobcats,Corey Maggette,Relinquished,Ankle/Foot
2012-03-31,Knicks,Jared Jeffries,Relinquished,Knee
2012-04-01,Magic,Dwight Howard,Relinquished,Back
2012-04-01,Timberwolves,Michael Beasley,Relinquished,Ankle/Foot
2012-04-02,Mavericks,Jason Kidd,Relinquished,Muscular
2012-04-03,Heat,Dwyane Wade,Relinquished,Knee
2012-04-03,Magic,Jameer Nelson,Relinquished,Muscular
2012-04-03,Magic,Ryan Anderson,Relinquished,Ankle/Foot
2012-04-04,Hawks,Vladimir Radmanovic,Relinquished,Back
2012-04-04,Hornets,Emeka Okafor,Relinquished,Knee
2012-04-04,Timberwolves,Luke Ridnour,Relinquished,Ankle/Foot
2012-04-05,Bulls,Derrick Rose,Relinquished,Muscular
2012-04-05,Knicks,Jeremy Lin,Relinquished,Knee
2012-04-05,Magic,Quentin Richardson,Relinquished,Back
2012-04-06,Raptors,Gary Forbes,Relinquished,Knee
2012-04-07,Bucks,Luc Richard Mbah A Moute,Relinquished,Knee
2012-04-08,Heat,Dwyane Wade,Relinquished,Ankle/Foot
2012-04-09,Magic,Dwight Howard,Relinquished,Back
2012-04-09,Magic,Hidayet Turkoglu,Relinquished,Surgery
2012-04-09,Nuggets,Wilson Chandler,Relinquished,Muscular
2012-04-09,Raptors,Andrea Bargnani,Relinquished,Muscular
2012-04-10,Bulls,Derrick Rose,Relinquished,Ankle/Foot
2012-04-11,Celtics,Ray Allen,Relinquished,Ankle/Foot
2012-04-13,Heat,Ronny Turiaf,Relinquished,Muscular
2012-04-13,Mavericks,Jason Kidd,Relinquished,Other
2012-04-13,Pacers,Darren Collison,Relinquished,Muscular
2012-04-13,Thunder,Lazar Hayward,Relinquished,Illness
2012-04-15,Bobcats,Corey Maggette,Relinquished,Ankle/Foot
2012-04-15,Hawks,Zaur Pachulia,Relinquished,Ankle/Foot
2012-04-15,Mavericks,Rodrigue Beaubois,Relinquished,Muscular
2012-04-16,Bulls,Derrick Rose,Relinquished,Ankle/Foot
2012-04-16,Nuggets,Wilson Chandler,Relinquished,Muscular
2012-04-17,Pacers,Darren Collison,Relinquished,Muscular
2012-04-18,Hornets,Jarrett Jack,Relinquished,Ankle/Foot
2012-04-21,Mavericks,Jason Kidd,Relinquished,Other
2012-04-23,Bucks,Luc Richard Mbah A Moute,Relinquished,Knee
2012-04-23,Pacers,Danny Granger,Relinquished,Knee
2012-04-24,Jazz,C.J. Miles,Relinquished,Muscular
2012-04-24,Thunder,James Harden,Relinquished,Head
2012-04-25,76ers,Elton Brand,Relinquished,Other
2012-04-25,Spurs,Tony Parker,Relinquished,Other
2012-04-25,Spurs,Tim Duncan,Relinquished,Other
2012-04-26,Celtics,Greg Stiemsma,Relinquished,Ankle/Foot
2012-04-26,Heat,Dwyane Wade,Relinquished,Arm/Hand
2012-04-26,Jazz,Earl Watson,Relinquished,Knee
2012-04-26,Lakers,Matt Barnes,Relinquished,Ankle/Foot
2012-04-26,Magic,Glen Davis,Relinquished,Ankle/Foot
2012-04-30,Knicks,Iman Shumpert,Relinquished,Knee
2012-05-01,Bulls,Derrick Rose,Relinquished,Knee
2012-05-02,Clippers,Caron Butler,Relinquished,Arm/Hand
2012-05-03,Knicks,Amare Stoudemire,Relinquished,Arm/Hand
2012-05-09,Knicks,Baron Davis,Relinquished,Knee
2012-05-10,Lakers,Metta World Peace,Relinquished,Other
2012-05-15,Heat,Chris Bosh,Relinquished,Muscular
2012-05-21,Celtics,Avery Bradley,Relinquished,Arm/Hand
2012-10-30,Heat,Dexter Pittman,Relinquished,Muscular
2012-10-30,Heat,Joel Anthony,Relinquished,Muscular
2012-10-30,Lakers,Earl Clark,Relinquished,Muscular
2012-10-30,Mavericks,Chris Kaman,Relinquished,Muscular
2012-10-30,Mavericks,Dirk Nowitzki,Relinquished,Knee
2012-10-30,Wizards,John Wall,Relinquished,Knee
2012-10-30,Wizards,Kevin Seraphin,Relinquished,Muscular
2012-10-30,Wizards,Nene,Relinquished,Ankle/Foot
2012-10-30,Celtics,Avery Bradley,Relinquished,Arm/Hand
2012-10-31,76ers,Andrew Bynum,Relinquished,Knee
2012-10-31,Blazers,Elliot Williams,Relinquished,Ankle/Foot
2012-10-31,Blazers,Ronnie Price,Relinquished,Ankle/Foot
2012-10-31,Bulls,Derrick Rose,Relinquished,Knee
2012-10-31,Clippers,Chauncey Billups,Relinquished,Ankle/Foot
2012-10-31,Clippers,Grant Hill,Relinquished,Knee
2012-10-31,Clippers,Trey Thompkins,Relinquished,Knee
2012-10-31,Hornets,Eric Gordon,Relinquished,Knee
2012-10-31,Jazz,Earl Watson,Relinquished,Knee
2012-10-31,Nuggets,Timofey Mozgov,Relinquished,Knee
2012-10-31,Pacers,Danny Granger,Relinquished,Knee
2012-10-31,Pistons,Corey Maggette,Relinquished,Muscular
2012-10-31,Rockets,Patrick Patterson,Relinquished,Muscular
2012-10-31,Spurs,Emanuel Ginobili,Relinquished,Back
2012-11-02,Bucks,John Henson,Relinquished,Knee
2012-11-02,Bucks,Luc Richard Mbah A Moute,Relinquished,Knee
2012-11-02,Hawks,Johan Petro,Relinquished,Back
2012-11-02,Knicks,Amare Stoudemire,Relinquished,Knee
2012-11-02,Knicks,Iman Shumpert,Relinquished,Knee
2012-11-02,Magic,Al Harrington,Relinquished,Knee
2012-11-02,Magic,Dequan Jones,Relinquished,Muscular
2012-11-02,Pacers,Jeff Pendergraph,Relinquished,Head
2012-11-02,Rockets,Greg Smith,Relinquished,Ankle/Foot
2012-11-02,Timberwolves,Kevin Love,Relinquished,Arm/Hand
2012-11-02,Timberwolves,Ricky Rubio,Relinquished,Knee
2012-11-03,Blazers,Aleksandar Pavlovic,Relinquished,Muscular
2012-11-03,Mavericks,Rodrigue Beaubois,Relinquished,Ankle/Foot
2012-11-03,Nets,Josh Childress,Relinquished,Ankle/Foot
2012-11-03,Warriors,Brandon Rush,Relinquished,Knee
2012-11-04,Magic,Hidayet Turkoglu,Relinquished,Arm/Hand
2012-11-05,Nets,Gerald Wallace,Relinquished,Ankle/Foot
2012-11-07,Bobcats,Gerald Henderson Jr.,Relinquished,Ankle/Foot
2012-11-07,Bucks,Beno Udrih,Relinquished,Muscular
2012-11-07,Cavaliers,Anderson Varejao,Relinquished,Knee
2012-11-07,Cavaliers,Tyler Zeller,Relinquished,Head
2012-11-07,Mavericks,Shawn Marion,Relinquished,Knee
2012-11-07,Nuggets,Wilson Chandler,Relinquished,Back
2012-11-07,Raptors,Kyle Lowry,Relinquished,Ankle/Foot
2012-11-08,Warriors,Andrew Bogut,Relinquished,Ankle/Foot
2012-11-09,Heat,Dwyane Wade,Relinquished,Illness
2012-11-09,Nets,Marshon Brooks,Relinquished,Ankle/Foot
2012-11-09,Spurs,Stephen Jackson,Relinquished,Illness
2012-11-09,Thunder,Hasheem Thabeet,Relinquished,Ankle/Foot
2012-11-09,Lakers,Devin Ebanks,Relinquished,Other
2012-11-10,Raptors,Landry Fields,Relinquished,Arm/Hand
2012-11-10,Spurs,Tony Parker,Relinquished,Illness
2012-11-11,Cavaliers,Luke Harangody,Relinquished,Knee
2012-11-12,Bulls,Kirk Hinrich,Relinquished,Back
2012-11-12,Raptors,Alan Anderson,Relinquished,Ankle/Foot
2012-11-13,Lakers,Steve Blake,Relinquished,Muscular
2012-11-14,Hawks,Devin Harris,Relinquished,Illness
2012-11-14,Pistons,Rodney Stuckey,Relinquished,Illness
2012-11-15,Heat,Dwyane Wade,Relinquished,Ankle/Foot
2012-11-16,Hawks,Deshawn Stevenson,Relinquished,Back
2012-11-19,Bobcats,Tyrus Thomas,Relinquished,Muscular
2012-11-21,Blazers,J.J. Hickson,Relinquished,Arm/Hand
2012-11-21,Cavaliers,Kyrie Irving,Relinquished,Arm/Hand
2012-11-21,Nets,Gerald Wallace,Relinquished,Ankle/Foot
2012-11-21,Nets,Jerry Stackhouse,Relinquished,Other
2012-11-21,Spurs,Kawhi Leonard,Relinquished,Knee
2012-11-21,Spurs,Stephen Jackson,Relinquished,Arm/Hand
2012-11-21,Timberwolves,Brandon Roy,Relinquished,Knee
2012-11-21,Timberwolves,Chase Budinger,Relinquished,Knee
2012-11-21,Wizards,Trevor Booker,Relinquished,Knee
2012-11-23,Blazers,Victor Claver,Relinquished,Arm/Hand
2012-11-24,Hawks,Devin Harris,Relinquished,Ankle/Foot
2012-11-27,Rockets,Carlos Delfino,Relinquished,Muscular
2012-11-28,Mavericks,Darren Collison,Relinquished,Arm/Hand
2012-11-29,Heat,Shane Battier,Relinquished,Knee
2012-11-30,Hawks,Kyle Korver,Relinquished,Back
2012-11-30,Nets,Brook Lopez,Relinquished,Ankle/Foot
2012-12-01,Bucks,Mike Dunleavy Jr.,Relinquished,Knee
2012-12-03,Bucks,Beno Udrih,Relinquished,Ankle/Foot
2012-12-04,Bulls,Richard Hamilton,Relinquished,Ankle/Foot
2012-12-04,Heat,Norris Cole,Relinquished,Muscular
2012-12-04,Nets,Reggie Evans,Relinquished,Illness
2012-12-05,Bucks,Mike Dunleavy Jr.,Relinquished,Knee
2012-12-05,Cavaliers,Dion Waiters,Relinquished,Ankle/Foot
2012-12-05,Clippers,Chauncey Billups,Relinquished,Ankle/Foot
2012-12-05,Nuggets,Kosta Koufos,Relinquished,Illness
2012-12-06,Heat,Dexter Pittman,Relinquished,Muscular
2012-12-06,Mavericks,Rodrigue Beaubois,Relinquished,Arm/Hand
2012-12-08,Mavericks,Shawn Marion,Relinquished,Muscular
2012-12-10,Blazers,Nicolas Batum,Relinquished,Back
2012-12-10,Heat,Udonis Haslem,Relinquished,Illness
2012-12-12,Bucks,Ekpe Udoh,Relinquished,Arm/Hand
2012-12-12,Nets,Jerry Stackhouse,Relinquished,Knee
2012-12-12,Raptors,Andrea Bargnani,Relinquished,Arm/Hand
2012-12-13,Blazers,Wesley Matthews,Relinquished,Back
2012-12-14,Bucks,Tobias Harris,Relinquished,Arm/Hand
2012-12-15,Bucks,Mike Dunleavy Jr.,Relinquished,Knee
2012-12-15,Hawks,Anthony Morrow,Relinquished,Back
2012-12-16,Hornets,Jason Smith,Relinquished,Arm/Hand
2012-12-16,Blazers,Joel Freeland,Relinquished,Arm/Hand
2012-12-18,Nets,Josh Childress,Relinquished,Ankle/Foot
2012-12-18,Nuggets,Anthony Randolph,Relinquished,Illness
2012-12-19,Cavaliers,Anderson Varejao,Relinquished,Knee
2012-12-19,Hawks,Devin Harris,Relinquished,Ankle/Foot
2012-12-19,Kings,Tyreke Evans,Relinquished,Knee
2012-12-20,Blazers,Nolan Smith,Relinquished,Illness
2012-12-22,Heat,Chris Bosh,Relinquished,Illness
2012-12-22,Pacers,Gerald Green,Relinquished,Ankle/Foot
2012-12-22,Rockets,Patrick Patterson,Relinquished,Ankle/Foot
2012-12-23,Suns,Michael Beasley,Relinquished,Illness
2012-12-26,Blazers,Wesley Matthews,Relinquished,Back
2012-12-26,Heat,Ray Allen,Relinquished,Arm/Hand
2012-12-26,Raptors,Jonas Valanciunas,Relinquished,Arm/Hand
2012-12-27,Mavericks,Rodrigue Beaubois,Relinquished,Illness
2012-12-28,Nets,Tornike Shengelia,Relinquished,Illness
2012-12-28,Pistons,Rodney Stuckey,Relinquished,Ankle/Foot
2012-12-28,Suns,Goran Dragic,Relinquished,Back
2012-12-29,Cavaliers,Daniel Gibson,Relinquished,Head
2012-12-29,Heat,Udonis Haslem,Relinquished,Arm/Hand
2012-12-29,Magic,Glen Davis,Relinquished,Arm/Hand
2012-12-31,Grizzlies,Quincy Pondexter,Relinquished,Knee
2012-12-31,Nets,Gerald Wallace,Relinquished,Knee
2013-01-01,Blazers,Meyers Leonard,Relinquished,Ankle/Foot
2013-01-01,Knicks,Raymond Felton,Relinquished,Arm/Hand
2013-01-01,Mavericks,Brandan Wright,Relinquished,Muscular
2013-01-02,Bucks,Beno Udrih,Relinquished,Ankle/Foot
2013-01-02,Celtics,Chris Wilcox,Relinquished,Arm/Hand
2013-01-02,Nets,Jerry Stackhouse,Relinquished,Muscular
2013-01-04,Nets,Kris Humphries,Relinquished,Ankle/Foot
2013-01-05,Bucks,Ersan Ilyasova,Relinquished,Ankle/Foot
2013-01-06,Bobcats,Hakim Warrick,Relinquished,Illness
2013-01-06,Pistons,Corey Maggette,Relinquished,Illness
2013-01-07,Kings,Marcus Thornton,Relinquished,Ankle/Foot
2013-01-09,Hawks,Deshawn Stevenson,Relinquished,Knee
2013-01-09,Jazz,Maurice Williams,Relinquished,Arm/Hand
2013-01-10,Heat,Shane Battier,Relinquished,Muscular
2013-01-12,Kings,Aaron Brooks,Relinquished,Illness
2013-01-12,Pacers,Paul George,Relinquished,Illness
2013-01-12,Wizards,Cartier Martin,Relinquished,Knee
2013-01-13,Lakers,Jordan Hill,Relinquished,Back
2013-01-16,Spurs,Emanuel Ginobili,Relinquished,Muscular
2013-01-17,Knicks,Marcus Camby,Relinquished,Ankle/Foot
2013-01-19,Hawks,Louis Williams,Relinquished,Knee
2013-01-19,Timberwolves,Malcolm Lee,Relinquished,Knee
2013-01-22,Bucks,Marquis Daniels,Relinquished,Illness
2013-01-22,Thunder,Jeremy Lamb,Relinquished,Back
2013-01-23,Spurs,Kawhi Leonard,Relinquished,Knee
2013-01-26,Knicks,Rasheed Wallace,Relinquished,Ankle/Foot
2013-01-26,Pacers,Gerald Green,Relinquished,Illness
2013-01-27,Blazers,Jared Jeffries,Relinquished,Back
2013-01-27,Grizzlies,Quincy Pondexter,Relinquished,Knee
2013-01-28,Magic,Arron Afflalo,Relinquished,Muscular
2013-01-29,Mavericks,Chris Kaman,Relinquished,Head
2013-01-29,Warriors,Andrew Bogut,Relinquished,Other
2013-01-30,Bucks,Larry Sanders,Relinquished,Illness
2013-01-30,Hawks,Zaur Pachulia,Relinquished,Ankle/Foot
2013-01-31,Warriors,Stephen Curry,Relinquished,Ankle/Foot
2013-02-01,Celtics,Jared Sullinger,Relinquished,Back
2013-02-01,Celtics,Rajon Rondo,Relinquished,Knee
2013-02-02,Blazers,Ronnie Price,Relinquished,Ankle/Foot
2013-02-04,Bobcats,Michael Kidd Gilchrist,Relinquished,Head
2013-02-06,76ers,Thaddeus Young,Relinquished,Muscular
2013-02-06,Bucks,Larry Sanders,Relinquished,Back
2013-02-06,Heat,Chris Bosh,Relinquished,Illness
2013-02-06,Raptors,Landry Fields,Relinquished,Back
2013-02-06,Spurs,Tim Duncan,Relinquished,Knee
2013-02-06,Warriors,Andrew Bogut,Relinquished,Ankle/Foot
2013-02-07,Lakers,Pau Gasol,Relinquished,Ankle/Foot
2013-02-08,Blazers,Aleksandar Pavlovic,Relinquished,Ankle/Foot
2013-02-08,Magic,Glen Davis,Relinquished,Ankle/Foot
2013-02-08,Pistons,Andre Drummond,Relinquished,Back
2013-02-09,76ers,Jason Richardson,Relinquished,Knee
2013-02-09,Warriors,Andrew Bogut,Relinquished,Ankle/Foot
2013-02-10,Raptors,Linas Kleiza,Relinquished,Knee
2013-02-11,Nets,Deron Williams,Relinquished,Ankle/Foot
2013-02-12,Heat,Mike Miller,Relinquished,Illness
2013-02-13,Kings,Marcus Thornton,Relinquished,Arm/Hand
2013-02-19,Blazers,Wesley Matthews,Relinquished,Ankle/Foot
2013-02-19,Bucks,Marquis Daniels,Relinquished,Illness
2013-02-20,Thunder,Kendrick Perkins,Relinquished,Knee
2013-02-21,Spurs,Kawhi Leonard,Relinquished,Knee
2013-02-22,Nets,Joe Johnson,Relinquished,Ankle/Foot
2013-02-22,Warriors,Andrew Bogut,Relinquished,Back
2013-02-24,Spurs,Gary Neal,Relinquished,Muscular
2013-02-25,Hawks,Zaur Pachulia,Relinquished,Ankle/Foot
2013-02-26,Heat,Shane Battier,Relinquished,Muscular
2013-02-27,Blazers,Nolan Smith,Relinquished,Knee
2013-02-27,Wizards,Leandro Barbosa,Relinquished,Knee
2013-02-27,Wizards,Nene,Relinquished,Arm/Hand
2013-03-01,Mavericks,Anthony Morrow,Relinquished,Back
2013-03-01,Spurs,Boris Diaw,Relinquished,Back
2013-03-02,Blazers,Aleksandar Pavlovic,Relinquished,Muscular
2013-03-02,Bulls,Taj Gibson,Relinquished,Knee
2013-03-03,Bulls,Richard Hamilton,Relinquished,Back
2013-03-03,Spurs,Tony Parker,Relinquished,Ankle/Foot
2013-03-04,Hornets,Jason Smith,Relinquished,Arm/Hand
2013-03-06,Hawks,Zaur Pachulia,Relinquished,Ankle/Foot
2013-03-06,Jazz,Al Jefferson,Relinquished,Ankle/Foot
2013-03-06,Knicks,Carmelo Anthony,Relinquished,Knee
2013-03-06,Pacers,Danny Granger,Relinquished,Knee
2013-03-06,Wizards,Bradley Beal,Relinquished,Ankle/Foot
2013-03-08,Mavericks,Shawn Marion,Relinquished,Muscular
2013-03-08,Suns,Marcin Gortat,Relinquished,Ankle/Foot
2013-03-09,Bucks,Ersan Ilyasova,Relinquished,Knee
2013-03-09,Hornets,Austin Rivers,Relinquished,Arm/Hand
2013-03-09,Jazz,Paul Millsap,Relinquished,Knee
2013-03-09,Knicks,Amare Stoudemire,Relinquished,Knee
2013-03-10,Bucks,Larry Sanders,Relinquished,Knee
2013-03-10,Clippers,Eric Bledsoe,Relinquished,Muscular
2013-03-10,Raptors,Andrea Bargnani,Relinquished,Arm/Hand
2013-03-11,Jazz,Jamaal Tinsley,Relinquished,Illness
2013-03-12,Bucks,Luc Richard Mbah A Moute,Relinquished,Ankle/Foot
2013-03-12,Cavaliers,Kyrie Irving,Relinquished,Arm/Hand
2013-03-12,Spurs,Tim Duncan,Relinquished,Knee
2013-03-14,Knicks,Carmelo Anthony,Relinquished,Knee
2013-03-17,Clippers,Ronny Turiaf,Relinquished,Knee
2013-03-18,Blazers,Victor Claver,Relinquished,Ankle/Foot
2013-03-18,Pacers,David West,Relinquished,Back
2013-03-19,Bucks,Ersan Ilyasova,Relinquished,Back
2013-03-19,Thunder,Hasheem Thabeet,Relinquished,Back
2013-03-20,Knicks,Kurt Thomas,Relinquished,Ankle/Foot
2013-03-20,Mavericks,Rodrigue Beaubois,Relinquished,Arm/Hand
2013-03-21,Nuggets,Wilson Chandler,Relinquished,Arm/Hand
2013-03-22,Timberwolves,Kevin Love,Relinquished,Arm/Hand
2013-03-23,Clippers,Chauncey Billups,Relinquished,Muscular
2013-03-24,Heat,Dwyane Wade,Relinquished,Knee
2013-03-27,Bobcats,Brendan Haywood,Relinquished,Ankle/Foot
2013-03-27,Nuggets,Julyan Stone,Relinquished,Knee
2013-03-29,Blazers,Lamarcus Aldridge,Relinquished,Ankle/Foot
2013-03-29,Clippers,Chauncey Billups,Relinquished,Muscular
2013-03-29,Heat,Mario Chalmers,Relinquished,Ankle/Foot
2013-03-29,Jazz,Enes Kanter,Relinquished,Arm/Hand
2013-03-29,Nets,Joe Johnson,Relinquished,Muscular
2013-03-29,Nuggets,Ty Lawson,Relinquished,Ankle/Foot
2013-03-29,Pistons,Will Bynum,Relinquished,Arm/Hand
2013-03-29,Wizards,Bradley Beal,Relinquished,Ankle/Foot
2013-03-31,Cavaliers,Dion Waiters,Relinquished,Knee
2013-03-31,Pistons,Jason Maxiell,Relinquished,Surgery
2013-03-31,Spurs,Emanuel Ginobili,Relinquished,Muscular
2013-03-31,Wizards,Nene,Relinquished,Knee
2013-04-01,Bucks,Luc Richard Mbah A Moute,Relinquished,Illness
2013-04-01,Celtics,Kevin Garnett,Relinquished,Ankle/Foot
2013-04-01,Raptors,Landry Fields,Relinquished,Arm/Hand
2013-04-01,Spurs,Tim Duncan,Relinquished,Knee
2013-04-03,Blazers,Nicolas Batum,Relinquished,Arm/Hand
2013-04-03,Grizzlies,Tony Wroten Jr.,Relinquished,Head
2013-04-03,Nets,Gerald Wallace,Relinquished,Ankle/Foot
2013-04-03,Rockets,Carlos Delfino,Relinquished,Ankle/Foot
2013-04-03,Spurs,Kawhi Leonard,Relinquished,Knee
2013-04-04,Bulls,Taj Gibson,Relinquished,Knee
2013-04-04,Spurs,Stephen Jackson,Relinquished,Ankle/Foot
2013-04-05,Heat,Dwyane Wade,Relinquished,Ankle/Foot
2013-04-06,Bucks,Ekpe Udoh,Relinquished,Ankle/Foot
2013-04-06,Nuggets,Danilo Gallinari,Relinquished,Knee
2013-04-07,Grizzlies,Jerryd Bayless,Relinquished,Knee
2013-04-09,Bucks,Drew Gooden,Relinquished,Illness
2013-04-09,Bulls,Joakim Noah,Relinquished,Ankle/Foot
2013-04-09,Nets,Keith Bogans,Relinquished,Back
2013-04-10,Blazers,Wesley Matthews,Relinquished,Ankle/Foot
2013-04-10,Bucks,Ersan Ilyasova,Relinquished,Illness
2013-04-10,Cavaliers,C.J. Miles,Relinquished,Head
2013-04-10,Heat,Chris Bosh,Relinquished,Illness
2013-04-12,Bucks,Brandon Jennings,Relinquished,Ankle/Foot
2013-04-12,Bucks,Larry Sanders,Relinquished,Back
2013-04-12,Heat,Shane Battier,Relinquished,Knee
2013-04-12,Knicks,Marcus Camby,Relinquished,Ankle/Foot
2013-04-12,Raptors,Jonas Valanciunas,Relinquished,Muscular
2013-04-12,Spurs,Boris Diaw,Relinquished,Back
2013-04-14,Lakers,Kobe Bryant,Relinquished,Ankle/Foot
2013-04-15,Bulls,Vladimir Radmanovic,Relinquished,Back
2013-04-15,Cavaliers,Luke Walton,Relinquished,Ankle/Foot
2013-04-15,Knicks,Carmelo Anthony,Relinquished,Arm/Hand
2013-04-15,Nets,Deron Williams,Relinquished,Knee
2013-04-15,Thunder,Derek Fisher,Relinquished,Ankle/Foot
2013-04-15,Thunder,Kendrick Perkins,Relinquished,Muscular
2013-04-17,Bucks,Ersan Ilyasova,Relinquished,Arm/Hand
2013-04-17,Nuggets,Kenneth Faried,Relinquished,Ankle/Foot
2013-04-17,Spurs,Tiago Splitter,Relinquished,Ankle/Foot
2013-04-20,Knicks,Pablo Prigioni,Relinquished,Ankle/Foot
2013-04-26,Clippers,Blake Griffin,Relinquished,Muscular
2013-04-27,Thunder,Russell Westbrook,Relinquished,Knee
2013-04-28,Spurs,Tiago Splitter,Relinquished,Ankle/Foot
2013-04-28,Warriors,David Lee,Relinquished,Back
2013-04-29,Bulls,Kirk Hinrich,Relinquished,Muscular
2013-05-03,Knicks,Steve Novak,Relinquished,Back
2013-05-03,Rockets,Carlos Delfino,Relinquished,Ankle/Foot
2013-05-16,Pacers,George Hill,Relinquished,Head
2013-05-27,Grizzlies,Jon Leuer,Relinquished,Ankle/Foot
2013-06-13,Spurs,Patrick Mills,Relinquished,Ankle/Foot
2013-10-29,76ers,Jason Richardson,Relinquished,Knee
2013-10-29,76ers,Nerlens Noel,Relinquished,Knee
2013-10-29,Clippers,Maalik Wayns,Relinquished,Knee
2013-10-29,Heat,Greg Oden,Relinquished,Knee
2013-10-29,Lakers,Kobe Bryant,Relinquished,Ankle/Foot
2013-10-29,Magic,Glen Davis,Relinquished,Ankle/Foot
2013-10-29,Pacers,Danny Granger,Relinquished,Muscular
2013-10-29,Suns,Emeka Okafor,Relinquished,Surgery
2013-10-29,Wizards,Otto Porter Jr.,Relinquished,Back
2013-10-30,76ers,Arnett Moultrie,Relinquished,Ankle/Foot
2013-10-30,Blazers,C.J. Mccollum,Relinquished,Ankle/Foot
2013-10-30,Blazers,Earl Watson,Relinquished,Muscular
2013-10-30,Bobcats,Brendan Haywood,Relinquished,Ankle/Foot
2013-10-30,Bucks,Carlos Delfino,Relinquished,Ankle/Foot
2013-10-30,Bucks,Ekpe Udoh,Relinquished,Knee
2013-10-30,Cavaliers,Sergey Karasev,Relinquished,Ankle/Foot
2013-10-30,Celtics,Rajon Rondo,Relinquished,Knee
2013-10-30,Hawks,Gustavo Ayon,Relinquished,Arm/Hand
2013-10-30,Hawks,Louis Williams,Relinquished,Knee
2013-10-30,Heat,Dwyane Wade,Relinquished,Knee
2013-10-30,Jazz,Andris Biedrins,Relinquished,Ankle/Foot
2013-10-30,Jazz,Jeremy Evans,Relinquished,Muscular
2013-10-30,Jazz,Trey Burke,Relinquished,Arm/Hand
2013-10-30,Kings,Carl Landry,Relinquished,Back
2013-10-30,Mavericks,Brandan Wright,Relinquished,Arm/Hand
2013-10-30,Mavericks,Devin Harris,Relinquished,Ankle/Foot
2013-10-30,Mavericks,Shane Larkin,Relinquished,Ankle/Foot
2013-10-30,Nets,Andrei Kirilenko,Relinquished,Back
2013-10-30,Nuggets,Danilo Gallinari,Relinquished,Knee
2013-10-30,Nuggets,Wilson Chandler,Relinquished,Muscular
2013-10-30,Pelicans,Darius Miller,Relinquished,Ankle/Foot
2013-10-30,Pelicans,Ryan Anderson,Relinquished,Ankle/Foot
2013-10-30,Pistons,Rodney Stuckey,Relinquished,Arm/Hand
2013-10-30,Thunder,Russell Westbrook,Relinquished,Knee
2013-10-30,Timberwolves,Chase Budinger,Relinquished,Knee
2013-10-30,Warriors,Festus Ezeli,Relinquished,Knee
2013-10-30,Wizards,Chris Singleton,Relinquished,Ankle/Foot
2013-11-01,Bobcats,Al Jefferson,Relinquished,Ankle/Foot
2013-11-01,Raptors,Steve Novak,Relinquished,Back
2013-11-03,Timberwolves,Ronny Turiaf,Relinquished,Arm/Hand
2013-11-05,Blazers,Joel Freeland,Relinquished,Back
2013-11-06,Bucks,Luke Ridnour,Relinquished,Back
2013-11-06,Spurs,Matt Bonner,Relinquished,Muscular
2013-11-09,Heat,Udonis Haslem,Relinquished,Back
2013-11-09,Nets,Andrei Kirilenko,Relinquished,Back
2013-11-10,Thunder,Nick Collison,Relinquished,Back
2013-11-11,Raptors,Steve Novak,Relinquished,Back
2013-11-12,Heat,Ray Allen,Relinquished,Illness
2013-11-12,Lakers,Steve Nash,Relinquished,Back
2013-11-13,Blazers,Meyers Leonard,Relinquished,Illness
2013-11-15,Bobcats,Al Jefferson,Relinquished,Ankle/Foot
2013-11-15,Bucks,Larry Sanders,Relinquished,Arm/Hand
2013-11-15,Cavaliers,Dion Waiters,Relinquished,Illness
2013-11-15,Pistons,Chauncey Billups,Relinquished,Knee
2013-11-16,Knicks,Metta World Peace,Relinquished,Knee
2013-11-16,Nets,Kevin Garnett,Relinquished,Ankle/Foot
2013-11-16,Nets,Paul Pierce,Relinquished,Muscular
2013-11-16,Pelicans,Greg Stiemsma,Relinquished,Knee
